age,is_corporate,gender,total_balance,account_count,has_active_loan,has_overdue_loan,has_upcoming_payment,has_issuing_card,has_check_card,has_credit_card,has_deposit_sub,has_savings_sub,default_risk_level,recent_deposit_count,recent_withdrawal_count,recent_transfer_count,days_since_last_tx,max_password_fail_count,has_business_id,task_detail_type,savings_near_maturity,deposit_near_maturity,profile_id,scenario_kind
48,0,1,6281871,1,0,0,0,0,1,0,0,0,0,5,4,1,22,0,0,금융상품가입,0,0,62f2f2d1ae9effa3a46c2d58,original_cleaned
28,0,0,500000,3,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,신용카드 발급,0,0,a40690042e43413d8cb291d5,original_cleaned
37,0,0,3622904,1,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,신용대출,0,0,8cd3e2a58ad4f066745187f9,original_cleaned
27,0,1,4267286,2,0,0,0,0,1,1,0,0,0,5,10,0,13,0,0,출금,0,0,2eeede4faeca990ea2a2fbc5,original_cleaned
28,0,1,67705,1,0,0,0,0,0,0,0,0,0,3,5,1,7,0,0,출금,0,0,48a19ac8c5063f299322acbc,original_cleaned
71,0,1,2096494,1,1,0,0,0,0,0,0,0,0,1,4,5,14,0,0,연금신청,0,0,6845a7bbc33285329563fb55,original_cleaned
46,0,1,7431299,3,0,0,0,0,1,0,0,0,0,1,3,10,7,0,0,이체,0,0,8e402795fc6de1f79374d80a,original_cleaned
43,0,1,2097896,1,0,0,0,0,1,0,0,0,0,7,2,2,30,0,0,신용대출,0,0,a9e2593fade346541908a99a,original_cleaned
33,0,1,1615868,2,0,0,0,0,1,0,0,0,0,3,4,3,19,0,0,신용대출,0,0,57d50bf501ae9c9bca666a26,original_cleaned
38,0,0,2322343,2,0,0,0,0,1,0,0,1,0,0,0,0,42,0,0,적금,1,0,d9abfddffe9ad76d666ccc4c,original_cleaned
39,0,1,9712001,3,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,카드수령,0,0,b4004076f41f572556e6947f,original_cleaned
51,1,0,1967128,3,1,1,0,0,1,1,0,0,2,3,5,2,18,0,0,부도관리,0,0,cbfd9ee97ce05c9a5bb19323,original_cleaned
40,1,0,48082293,2,1,0,0,0,1,0,0,0,0,3,2,2,20,0,0,기업대출,0,0,9d832ba3416ade2cd6b6e070,original_cleaned
58,0,0,2729749,1,1,1,1,0,1,0,0,0,0,0,0,0,44,0,0,연체관리,0,0,10443b71e9f13942b5b79214,original_cleaned
61,0,0,27747663,2,0,0,0,0,1,0,0,0,0,3,4,0,18,0,0,소상공인 대출,0,0,4afb12bcfaad507f28ceebc2,original_cleaned
29,0,0,1614288,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,체크카드 발급,0,0,372b27ff4419b383222b8f2d,original_cleaned
38,0,1,16194979,2,0,0,0,0,1,0,0,0,0,2,10,0,8,0,0,출금,0,0,9369ec27e5c77b883b46272d,original_cleaned
59,0,1,32248777,2,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,연금신청,0,0,6c874a9150b27b077c0854cb,original_cleaned
35,0,0,3850196,1,0,0,0,0,1,0,0,0,0,5,5,1,25,0,0,전세자금대출,0,0,a93b5b4a6fc7cc0e63c65982,original_cleaned
27,0,1,4980725,1,1,0,0,0,0,1,0,0,0,0,0,0,39,0,0,금융상품가입,0,0,5e061b3cbd9764828a4c3ca2,original_cleaned
33,0,1,4504403,2,0,0,0,0,1,0,0,0,0,3,10,0,3,0,0,출금,0,0,bf66474afc3e7028c0148363,original_cleaned
34,0,1,3150395,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,체크카드 발급,0,0,5b124353f71a03aa3fd55ff2,original_cleaned
74,0,0,6580905,2,0,0,0,0,1,0,0,0,0,3,2,0,29,0,0,연금신청,0,0,6976644ab38a164b991ac19d,original_cleaned
31,0,0,3481334,2,0,0,0,0,0,0,0,0,0,2,12,2,10,0,0,출금,0,0,cc2f4cc3948ea711a1faff11,original_cleaned
34,0,0,3690506,2,1,0,0,0,0,0,0,0,0,2,12,3,12,0,0,출금,0,0,c686bd7940af501afece4f13,original_cleaned
68,0,0,1190140,1,1,0,0,0,1,0,0,0,0,0,0,0,260,4,0,통장 비밀번호 변경,0,0,a9cba4c1ac636e3263854e00,original_cleaned
57,0,1,663716,1,0,0,0,0,0,1,0,0,0,8,1,1,14,0,0,입금,0,0,b7c55d98578fdab104382824,original_cleaned
29,0,1,206463,1,0,0,0,0,0,0,0,0,0,7,5,2,11,0,0,체크카드 발급,0,0,35e24b668d58914cb50901aa,original_cleaned
27,0,1,3952374,3,1,0,0,0,1,0,0,0,0,3,4,4,15,0,0,신용카드 발급,0,0,2731a16153beacd4f713ba32,original_cleaned
54,0,1,10000000,2,1,0,0,0,0,0,0,0,0,6,4,3,21,0,0,주택담보대출,0,0,5262ca010daf9c46d6b95478,original_cleaned
27,0,0,8237030,1,0,0,0,0,1,0,0,0,0,1,1,2,28,0,0,신용대출,0,0,4628ea77197546e9e2c35143,original_cleaned
70,0,1,6647726,2,0,0,0,0,1,1,0,0,0,0,0,0,282,4,0,통장 비밀번호 변경,0,0,15c5f236236c04a44b947378,original_cleaned
27,0,0,6695567,1,0,0,0,0,1,0,0,0,0,2,3,1,22,0,0,전세자금대출,0,0,6a3ed4b858c4477fe8351d23,original_cleaned
45,0,0,348307,1,0,0,0,0,0,0,0,0,0,5,3,0,24,0,0,카드수령,0,0,37e6de35ba42dc3f79be4d9b,original_cleaned
38,0,1,1815741,2,0,0,0,0,1,0,0,0,0,5,7,2,3,0,0,신용대출,0,0,d415df6cd19848c79c8ebd2c,original_cleaned
30,0,0,14191866,1,1,1,1,0,1,0,0,0,0,0,0,0,33,0,0,연체관리,0,0,8ca8ffb9474076090ed17aec,original_cleaned
28,0,1,1001231,1,0,0,0,1,0,0,0,0,0,10,1,4,28,0,0,카드수령,0,0,a9f13c2cfa5caa533d09fcb9,original_cleaned
64,0,1,6268071,2,0,0,0,0,0,0,0,0,0,0,0,0,294,4,0,통장 비밀번호 변경,0,0,415c1028433643c3a62e91a6,original_cleaned
41,0,0,11288234,2,0,0,0,0,0,0,0,0,0,3,4,1,10,0,0,출금,0,0,55cd0428962486ed315ee832,original_cleaned
34,0,0,1773298,2,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,신용카드 발급,0,0,b54d529331ba2dbaf5ae32fb,original_cleaned
42,0,1,10000000,3,1,0,0,0,0,0,0,0,0,1,3,2,7,0,0,주택담보대출,0,0,4fdf1decce7fd8378f12bff2,original_cleaned
40,0,0,5511713,2,1,0,1,0,0,0,0,0,0,0,2,3,30,0,0,대출 상환,0,0,51ba48a2c15ae006191933b9,original_cleaned
57,1,1,235510049,1,1,0,0,0,1,1,0,0,0,6,5,0,7,0,0,기업대출,0,0,54433515c34265409a015d64,original_cleaned
25,0,1,2177290,2,1,0,0,0,1,1,0,1,0,3,3,3,4,0,0,적금,1,0,d998c05ed09b96a4d9f03493,original_cleaned
25,0,1,7172655,2,0,0,0,0,0,0,0,0,0,8,2,2,25,0,0,체크카드 발급,0,0,57ad88aefdb229db722ed759,original_cleaned
42,0,1,2965743,1,0,0,0,0,1,1,0,0,0,0,1,3,28,0,0,신용대출,0,0,1f1be114c97873bb066dfaca,original_cleaned
56,0,0,4260951,3,0,0,0,1,0,0,0,0,0,1,2,4,3,0,0,카드수령,0,0,a1bd13f49d2f68325bbf49b1,original_cleaned
33,0,1,4728912,1,0,0,0,0,0,0,0,0,0,3,6,2,19,0,0,전세자금대출,0,0,5e7fdb8b3e1c0cdef51f93e9,original_cleaned
35,0,0,73257350,3,0,0,0,0,0,0,1,0,0,4,3,1,14,0,0,예금,0,1,20c29036e5ac55895c11847b,original_cleaned
59,0,0,1967408,2,1,0,1,0,1,0,0,0,0,0,0,0,43,0,0,대출 상환,0,0,c07788c1b26a107987cd0472,original_cleaned
61,0,1,16825862,2,1,0,1,0,1,0,0,0,0,1,3,2,23,0,0,대출 상환,0,0,4b9b0d545e51993ad3203dec,original_cleaned
54,0,1,11976149,3,0,0,0,1,1,0,0,0,0,5,10,4,8,0,0,카드수령,0,0,961a89bd4f24280f252d1c43,original_cleaned
44,0,0,3677982,2,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,신용카드 발급,0,0,b3fd55ada76372dc90608c55,original_cleaned
64,1,0,24198189,1,0,0,0,0,1,0,0,0,0,3,2,2,10,0,0,법인카드 발급,0,0,4c08ee04875417e9b3af8a43,original_cleaned
33,0,0,16469437,2,0,0,0,0,1,0,0,0,0,6,4,3,2,0,0,신용카드 발급,0,0,bf2d400bdbb6a78008d4d6f1,original_cleaned
37,0,0,2576744,3,0,0,0,0,1,0,1,0,0,3,3,0,18,0,0,예금,0,1,0cde8ad01e311b75d83cde51,original_cleaned
45,0,1,13091734,2,0,0,0,0,1,0,0,0,0,6,7,3,30,0,0,소상공인 대출,0,0,b9167e57907ce4ca39e5a083,original_cleaned
58,1,0,33226770,2,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,법인카드 발급,0,0,963b65034b17152e9cc1bbdd,original_cleaned
27,0,1,4416752,2,1,0,0,0,1,1,0,0,0,1,1,18,4,0,0,이체,0,0,9156bf8824c3f0afb101b0ee,original_cleaned
54,1,0,9993739,3,1,0,0,0,1,1,0,0,0,0,0,0,43,0,0,기업대출,0,0,a1cdc398d09d9e4f90fefd3d,original_cleaned
42,0,0,4351283,2,0,0,0,0,1,0,0,0,0,5,3,1,26,0,0,신용대출,0,0,108d1464b7f7d2bc5764640a,original_cleaned
62,0,0,4363779,3,1,0,0,1,1,0,0,0,0,1,5,1,1,0,0,카드수령,0,0,2ea48394f013be48c71b0acc,original_cleaned
36,1,0,145340296,1,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,기업대출,0,0,5ae24031e71733a3481f72bb,original_cleaned
26,0,0,4406449,1,0,0,0,0,1,0,0,1,0,1,1,1,13,0,0,적금,1,0,d691073aa25147571c559864,original_cleaned
57,0,1,7951559,1,1,0,0,0,0,0,0,0,0,0,5,13,2,0,0,이체,0,0,47f9b7727187a14b4efee8a3,original_cleaned
27,0,1,762967,1,0,0,0,0,1,0,0,0,0,4,1,3,26,0,0,신용대출,0,0,d75e49fa994731c69025e1a7,original_cleaned
35,0,1,1726421,1,1,1,0,0,1,0,0,0,0,0,0,0,39,0,0,연체관리,0,0,a5812e85083e70dad8b05923,original_cleaned
40,0,1,10000000,2,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,주택담보대출,0,0,d844b820559b8f681c04606f,original_cleaned
42,0,1,5376961,2,0,0,0,0,1,0,0,0,0,1,5,4,24,0,0,신용대출,0,0,5caea97a6a1fcfdd0a38bf6e,original_cleaned
45,0,0,156359248,1,0,0,0,0,0,0,0,0,0,1,2,4,10,0,0,주택담보대출,0,0,a81d11a901539dc3372d4d34,original_cleaned
50,0,0,4790117,2,0,0,0,0,1,0,0,0,0,2,4,2,25,0,0,소상공인 대출,0,0,29c2e925981383fec6076395,original_cleaned
23,0,0,11699581,2,0,0,0,0,1,0,0,0,0,3,1,3,11,0,0,전세자금대출,0,0,783f8cafda22bc461110953e,original_cleaned
26,0,1,17352769,2,1,0,0,0,1,0,0,0,0,3,10,3,5,0,0,출금,0,0,2f028b9fba1c6ca0ec7e662a,original_cleaned
62,0,1,72104376,2,0,0,0,0,1,0,1,0,0,4,7,1,26,0,0,예금,0,1,ebf3c821d71da73850b4af68,original_cleaned
32,0,0,36840995,2,0,0,0,0,1,0,0,0,0,2,6,1,19,0,0,신용카드 발급,0,0,b07c30520d792c6988077fa6,original_cleaned
59,0,1,5647775,2,1,0,0,0,0,0,0,0,0,12,0,0,13,0,0,입금,0,0,416b38bd4391aeaa2d5801cb,original_cleaned
60,0,1,15220795,2,1,0,0,0,1,0,0,0,0,5,1,2,29,0,0,연금신청,0,0,1053fb5083c8e554c8d1295c,original_cleaned
26,0,1,828163,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,신용대출,0,0,892a0423ac1ceba9572b87cc,original_cleaned
47,0,1,9783173,2,0,0,0,0,1,0,0,0,0,3,6,0,15,0,0,신용대출,0,0,45d25e0befdb6ab6b8b80d06,original_cleaned
48,0,0,12799931,1,1,0,0,0,1,0,0,0,0,0,5,0,28,0,0,신용카드 발급,0,0,9bfc35b6eed45ad1d65a6a9d,original_cleaned
38,0,0,12108,2,1,0,0,0,0,0,0,1,0,5,2,1,2,0,0,적금,1,0,5b06a91a4aa44dd038823ffa,original_cleaned
69,0,1,7263434,2,0,0,0,0,1,0,0,0,0,12,3,2,13,0,0,입금,0,0,f46955d115839b04df6143cf,original_cleaned
63,1,0,15090437,4,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,법인카드 발급,0,0,3881c39496a76977867522e9,original_cleaned
35,0,0,40714541,3,0,0,0,0,0,1,0,0,0,3,3,3,8,0,0,카드수령,0,0,9331f7e795b48aa4e4baa3e1,original_cleaned
55,0,1,56522680,1,0,0,0,0,0,1,0,0,0,0,4,0,7,0,0,주택담보대출,0,0,b76320602b583b0bef91e5bf,original_cleaned
55,1,0,9478109,3,0,0,0,0,1,0,0,0,0,0,0,1,14,0,0,법인카드 발급,0,0,c3299d1c403114d506976efa,original_cleaned
41,0,1,6921780,1,1,0,0,0,1,1,0,1,0,3,5,2,12,0,0,적금,1,0,180080a017fb5ca72167703a,original_cleaned
57,0,1,1184494,2,1,0,1,0,1,0,0,0,0,3,2,1,18,0,0,대출 상환,0,0,58b5af4872212f703e492e27,original_cleaned
66,0,1,265346,2,1,0,0,0,0,0,0,0,0,6,2,0,3,0,0,입금,0,0,087ff859eead421b4ddeffd6,original_cleaned
37,0,0,58495254,3,0,0,0,0,1,0,0,0,0,2,3,1,23,0,0,신용카드 발급,0,0,2bf2337707000230195ac488,original_cleaned
50,0,1,3126354,1,0,0,0,0,1,0,0,0,0,1,10,3,8,0,0,출금,0,0,8c907a0b9023aa433b0550f2,original_cleaned
28,0,1,548799,2,0,0,0,0,0,0,0,0,0,3,1,4,20,0,0,체크카드 발급,0,0,f263b3d6a8d02a7e81009698,original_cleaned
28,0,0,2628040,2,0,0,0,0,1,0,1,0,0,0,0,0,37,0,0,예금,0,1,35494f979057b0b78566b22b,original_cleaned
43,0,1,6021066,1,0,0,0,0,0,0,1,0,0,2,1,5,6,0,0,예금,0,1,14e6eee9a889f6b579c42b6a,original_cleaned
23,0,0,3234721,2,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,체크카드 발급,0,0,0a0806a6514e8a0f7acf79e3,original_cleaned
26,0,0,10984183,2,0,0,0,0,0,0,0,0,0,1,5,3,8,0,0,전세자금대출,0,0,2383f5fba10b3daf2860b6d9,original_cleaned
36,0,1,108174,1,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,신용대출,0,0,b0d57da2f73a6dc65d2c34c1,original_cleaned
46,0,1,10000000,3,1,0,0,0,1,0,0,0,0,3,2,0,1,0,0,주택담보대출,0,0,40bbc04cb837d4f3a2728a04,original_cleaned
64,0,0,11587955,1,0,0,0,0,0,0,0,0,0,4,3,6,5,0,0,연금신청,0,0,4642b7d7e28c8b83a602c60e,original_cleaned
54,0,0,1948159,1,0,0,0,1,0,1,0,0,0,0,0,0,38,0,0,카드수령,0,0,2d3277a3f569e2ea7bddde87,original_cleaned
62,0,0,15317846,2,1,1,0,0,0,0,0,0,0,7,3,2,8,0,0,연체관리,0,0,eea2482d6faa9d0ea160bb35,original_cleaned
22,0,0,162163,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,체크카드 발급,0,0,842117d002e57c39f61e67a7,original_cleaned
72,0,0,3983516,2,1,0,0,0,0,0,0,0,0,7,6,3,11,0,0,연금신청,0,0,7abdd94b435fef897c2fa836,original_cleaned
44,0,1,82693206,3,0,0,0,0,0,0,0,0,0,3,0,0,24,0,0,주택담보대출,0,0,20293c12867c3d95c7ebb277,original_cleaned
25,0,1,11124326,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,전세자금대출,0,0,c10b1261c62930f6478d3c1c,original_cleaned
26,0,0,3134297,1,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,체크카드 발급,0,0,f395205f593f1c6b90f09339,original_cleaned
62,0,1,10564778,2,0,0,0,0,0,0,0,0,0,11,1,3,2,0,0,입금,0,0,1652de8a48ecff110ed60a9d,original_cleaned
71,0,1,3338503,2,0,0,0,0,0,1,0,0,0,1,1,4,19,0,0,연금신청,0,0,f3d8a2d735d5009ac0ae1fed,original_cleaned
38,1,0,16450315,2,0,0,0,0,1,0,0,0,0,3,8,1,26,0,0,법인카드 발급,0,0,bb366673fc8cb99f19dda2a0,original_cleaned
46,1,1,52322224,1,1,1,0,0,0,0,0,0,2,5,1,0,15,0,0,부도관리,0,0,5a826eb9bfe0fb040f20cba0,original_cleaned
63,0,1,1457349,1,1,0,0,1,0,0,0,0,0,0,0,0,35,0,0,카드수령,0,0,cd99015976c6cccfe5ac4e75,original_cleaned
71,0,0,469936,1,0,0,0,0,1,0,0,0,0,7,5,0,30,0,0,연금신청,0,0,9665b9d8832a2c788a098cb1,original_cleaned
29,0,1,2424540,1,0,0,0,0,1,0,0,0,0,2,15,1,7,0,0,출금,0,0,21bf7b8bb4a1b67baa90784f,original_cleaned
47,0,0,19454483,2,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,금융상품가입,0,0,bacb122c4b7f41ee24881ae1,original_cleaned
20,0,0,1689528,1,0,0,0,0,1,1,0,1,0,3,4,0,1,0,0,적금,1,0,1adfc154a0ccb6ac1d3bfbd0,original_cleaned
34,0,0,2751685,1,0,0,0,1,0,0,0,0,0,4,3,3,11,0,0,카드수령,0,0,f7951cb5fde48dc980634d8d,original_cleaned
61,0,0,2378671,1,0,0,0,0,0,1,0,0,0,0,0,0,199,5,0,통장 비밀번호 변경,0,0,4b09da29e60fe2b2e0f50c64,original_cleaned
51,1,0,174365015,4,1,0,0,0,1,0,0,0,0,4,3,3,25,0,0,기업대출,0,0,a167bc6d79bf8f46d0feb110,original_cleaned
47,0,1,3203454,1,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,전세자금대출,0,0,3ba33dbccb121be150a87984,original_cleaned
41,0,0,10619503,2,0,0,0,0,0,0,0,0,0,0,0,0,214,4,0,통장 비밀번호 변경,0,0,3610652842255034ae4f1f15,original_cleaned
49,0,0,38924356,1,0,0,0,0,1,0,0,0,0,5,2,3,6,0,0,주택담보대출,0,0,c7e68dc8bafe54c7b84eae24,original_cleaned
33,0,1,40244076,2,0,0,0,0,1,0,0,0,0,1,4,3,25,0,0,신용카드 발급,0,0,31723599bb5151993572a447,original_cleaned
48,0,0,13007694,2,1,0,0,0,1,0,0,0,0,0,0,0,31,0,0,금융상품가입,0,0,6ef5c086c2770fc54ea2b73c,original_cleaned
50,0,1,9053320,2,1,0,1,0,0,0,0,0,0,0,0,0,36,0,0,대출 상환,0,0,ef2224383378c854c03c92b3,original_cleaned
32,0,0,5788041,2,1,1,1,0,1,0,0,0,0,3,1,4,30,0,0,연체관리,0,0,2b48e28ac4e143254649ce48,original_cleaned
30,1,1,65176243,3,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,법인카드 발급,0,0,7649c1e6c399912b9296fc95,original_cleaned
52,0,0,23476419,1,0,0,0,0,1,0,0,0,0,1,12,2,1,0,0,출금,0,0,e98c4517e87b99b69fc3ed0e,original_cleaned
36,0,1,1363885,2,1,0,0,0,1,0,0,0,0,8,2,3,29,0,0,신용카드 발급,0,0,e5e391abd089c8a9af88e55c,original_cleaned
77,0,0,6579585,1,0,0,0,0,0,0,0,0,0,0,0,0,315,4,0,통장 비밀번호 변경,0,0,6f050ec0612c28362e9b9c30,original_cleaned
39,1,0,37610981,1,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,법인카드 발급,0,0,a69e5989562412a8af506fc6,original_cleaned
42,0,1,490056,1,1,1,1,0,0,1,0,0,0,2,2,1,21,0,0,연체관리,0,0,2c9d3ffb94370ea91155f120,original_cleaned
41,0,1,12581072,2,0,0,0,0,1,0,0,0,0,4,5,3,14,0,0,신용카드 발급,0,0,4aa841c501539f8791a6f907,original_cleaned
41,0,1,5107052,2,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,적금,1,0,b561e0e10620d7803cf55ab4,original_cleaned
60,0,0,8026868,1,1,0,0,0,0,0,0,0,0,2,11,4,1,0,0,출금,0,0,c190e0434fc133c6a81493d5,original_cleaned
58,1,0,230056728,2,1,0,0,0,1,0,0,0,0,8,0,1,8,0,0,기업대출,0,0,9fd21af803f8df5091f71fe0,original_cleaned
48,0,0,14997580,2,0,0,0,0,1,0,0,0,0,4,2,2,18,0,0,금융상품가입,0,0,7b9b8cc26825e036054cefdf,original_cleaned
25,0,0,40733369,1,0,0,0,0,1,0,1,0,0,0,0,0,37,0,0,예금,0,1,38ae1d78048bcde6ec09fd63,original_cleaned
38,0,1,8552769,2,0,0,0,0,0,0,1,0,0,4,3,1,6,0,0,예금,0,1,0425b0e33e36d7b7442f2e3e,original_cleaned
48,0,0,19507842,2,0,0,0,0,1,0,0,0,0,7,3,2,7,0,0,신용카드 발급,0,0,cb6118f1a275cabb441c5351,original_cleaned
34,0,0,8047336,1,0,0,0,0,1,0,0,0,0,1,6,2,13,0,0,출금,0,0,cfaf34b0f02a891f3b75b70b,original_cleaned
22,0,1,11858663,2,0,0,0,0,0,0,0,0,0,2,7,1,9,0,0,전세자금대출,0,0,f4525c52418ce9f9f8cd584b,original_cleaned
45,0,0,3728307,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,신용대출,0,0,75f2f1194cedca82a7525ca8,original_cleaned
40,1,1,21213633,2,0,0,0,0,1,0,0,0,0,6,2,3,10,0,0,법인카드 발급,0,0,66c8d1eb55e0c373ecbae388,original_cleaned
31,0,1,4953474,2,0,0,0,0,1,0,0,0,0,3,0,3,7,0,0,전세자금대출,0,0,d4e5705e86a9fafc2b09cf2b,original_cleaned
46,0,1,1344148,2,0,0,0,0,0,0,0,1,0,2,1,2,21,0,0,적금,1,0,86fd10ad968a15d7aad44188,original_cleaned
47,0,0,6475670,1,0,0,0,0,1,0,0,0,0,2,15,0,1,0,0,출금,0,0,d222df092217d29914b1a90c,original_cleaned
62,0,0,10850077,3,0,0,0,0,0,0,0,0,0,3,6,16,7,0,0,이체,0,0,e0b6e07d2da961d225398d60,original_cleaned
49,0,1,31832872,2,1,0,1,0,1,0,0,0,0,1,0,1,8,0,0,대출 상환,0,0,1aa344fa85ccea6658c91bf0,original_cleaned
25,0,1,4640915,1,0,0,0,0,1,1,0,0,0,1,3,2,25,0,0,신용대출,0,0,f9418661557c09018af2df46,original_cleaned
42,0,1,53812999,1,0,0,0,0,0,0,1,0,0,3,2,3,1,0,0,예금,0,1,c41ed72a6e83faa4a73aa0c5,original_cleaned
37,0,1,6648469,1,0,0,0,0,0,0,0,0,0,3,2,2,5,0,0,전세자금대출,0,0,cabdf653fab78d5a624c9011,original_cleaned
59,0,0,4841372,1,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,연금신청,0,0,5735e150cee29be094422a33,original_cleaned
73,0,1,8711909,1,1,0,0,0,1,0,0,0,0,0,0,0,85,4,0,통장 비밀번호 변경,0,0,c1b17eaf309d1c390c06071a,original_cleaned
39,0,0,912617,1,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,신용대출,0,0,3c28aa481ed94cb150d4767e,original_cleaned
42,0,0,31529,1,0,0,0,0,1,1,0,0,0,1,3,2,1,0,0,신용대출,0,0,920362df8b5b6664e7791628,original_cleaned
24,0,1,11006202,2,0,0,0,0,1,0,0,0,0,3,2,3,8,0,0,전세자금대출,0,0,665859e8f3b5672395b0192c,original_cleaned
44,1,1,57026721,3,1,0,0,0,1,0,0,0,0,0,0,0,42,0,0,기업대출,0,0,a70a0864335450bdb0500e26,original_cleaned
34,0,1,7671244,1,0,0,0,0,1,0,0,0,0,1,5,1,15,0,0,전세자금대출,0,0,4b1b341b7daf8b42a50be932,original_cleaned
33,1,1,34863241,4,1,0,0,0,1,1,0,0,0,3,5,2,16,0,0,기업대출,0,0,3826519cd08556146605c562,original_cleaned
43,0,0,12340920,3,0,0,0,0,1,0,0,0,0,4,3,1,24,0,0,주택담보대출,0,0,32877674c4b28dde7a0cf2d6,original_cleaned
43,0,0,4756973,1,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,출금,0,0,9f29db99777aee8ed41f7542,original_cleaned
53,0,0,2275160,3,0,0,0,0,1,0,0,0,0,3,1,11,2,0,0,이체,0,0,a0af348f5549116dd643fd06,original_cleaned
20,0,0,3729691,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,체크카드 발급,0,0,4a2ab4f85f5038e1d225c845,original_cleaned
45,0,1,1791057,2,1,0,0,0,1,0,0,0,0,3,3,4,10,0,0,소상공인 대출,0,0,4d1c594a6c0607826e3e672b,original_cleaned
22,0,0,3023782,2,0,0,0,0,0,0,0,1,0,2,5,2,28,0,0,적금,1,0,ef5385be4df46c389eaaf278,original_cleaned
45,0,1,6238431,2,0,0,0,0,0,0,0,0,0,2,13,0,9,0,0,출금,0,0,8d1fd9b0d40b37b555cfeed9,original_cleaned
47,0,0,2185204,1,0,0,0,0,1,0,0,0,0,3,6,1,30,0,0,신용대출,0,0,a56e33455e70da190c45ac26,original_cleaned
26,0,1,500000,2,1,0,0,0,1,0,0,0,0,0,0,0,36,0,0,신용카드 발급,0,0,cebae00c9609aa264b49b420,original_cleaned
37,0,0,991154,3,0,0,0,0,0,0,0,1,0,6,0,2,25,0,0,적금,1,0,b4e7456ddc9c0abd8a1efb3b,original_cleaned
32,0,1,4442705,1,1,0,0,0,0,0,0,0,0,1,9,1,9,0,0,출금,0,0,713f0290ef9c8f56e84e8422,original_cleaned
26,0,0,13699194,2,1,0,0,0,1,0,1,0,0,6,7,3,19,0,0,예금,0,1,0a6cc68ed85a980b80de5ee5,original_cleaned
61,0,0,9540230,1,0,0,0,0,1,1,0,0,0,7,5,0,5,0,0,입금,0,0,e2defffc365b40fb129fd7d6,original_cleaned
38,0,0,595891,2,1,0,0,0,1,1,0,0,0,5,12,1,2,0,0,출금,0,0,5b0d3f6e5df136ffd6edd633,original_cleaned
47,0,1,2509447,3,0,0,0,0,1,0,0,0,0,1,2,15,4,0,0,이체,0,0,26d145e8605417e860a941fe,original_cleaned
48,0,0,95643383,2,1,0,0,0,1,0,0,0,0,0,0,0,42,0,0,주택담보대출,0,0,1c905f46ded6459eb44b1acd,original_cleaned
48,0,1,13374472,1,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,카드수령,0,0,4fbba767e59274dfab410dbe,original_cleaned
53,0,1,3324501,1,0,0,0,0,0,0,0,0,0,4,16,0,7,0,0,출금,0,0,f493828560699b4deea77baa,original_cleaned
36,0,1,15617172,3,0,0,0,0,1,0,0,0,0,3,0,1,3,0,0,주택담보대출,0,0,a0cd6e2ca7aacea80d7c11c3,original_cleaned
31,0,1,133260,2,0,0,0,1,1,0,0,0,0,0,1,1,26,0,0,카드수령,0,0,d8b1a483e20ddf0a53d35bd5,original_cleaned
39,0,0,10470791,3,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,카드수령,0,0,4833bc6b907ea05546cd272f,original_cleaned
42,0,0,9217978,1,1,0,0,0,0,0,0,0,0,1,1,19,5,0,0,이체,0,0,d6afe548e9706dd06e3a23ab,original_cleaned
51,0,1,5843983,1,1,0,0,0,1,0,1,0,0,1,1,3,19,0,0,예금,0,1,7753c74ead9a452819d3f590,original_cleaned
57,1,1,143406444,1,1,1,0,0,1,1,0,0,3,3,2,0,4,0,0,부도관리,0,0,b70f9114aefa98495122ab71,original_cleaned
